#type	code	old_ID	old_desc	new_ID	new_desc	comment
chem	1.3	MNXM147338_c	(E)-carveol	MNXM45735	carveol	
chem	1.3	MNXM147340_e	(S)-Glycerate	MNXM147340	Glyc S	
chem	1.3	MNXM147449_g	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 3	MNXM147449	Cs a,b pre3	
chem	1.3	MNXM147450_g	chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1	MNXM147450	Cs a,b,e pre1	
chem	1.3	MNXM147451_g	chondroitin sulfate/heparan sulfate linkage region (GlcA-(Gal)2-Xyl-L-Ser (protein))	MNXM147451	Cs,hs linkage	
chem	1.3	MNXM147467_l	dihomo-gamma-linolenic acid (n-6)	MNXM147467	Dlnlcg	
chem	1.3	MNXM147791_c	3-Methylimidazole acetaldehyde	MNXM147791	3mldz	
chem	1.3	MNXM1479_x	Hexacosanoyl CoA  n C260CoA	MNXM1479	Hexacosanoyl CoA n C260CoA	
chem	1.3	MNXM148157_g	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 2	MNXM148157	Cs a,b pre2	
chem	1.3	MNXM148158_c	cis-13-retinol	MNXM148158	Retinol cis 13	
chem	1.3	MNXM148339_r	mannosyl-3-(phosphoethanolaminyl-mannosyl)-glucosaminyl-acylphosphatidylinositol-Protein (M4A)	MNXM148339	M LPAREN em RPAREN 3gacpail prot hs	
chem	1.3	MNXM148370_c	N-Acetyl-D-glucosaminylphosphatidylinositol	MNXM999	N-acetyl-D-glucosaminylphosphatidylinositol	
chem	1.3	MNXM149456_m	3-hydroxyhexadecenoylcoa	MNXM149456	(S)-3-hydroxy-(7Z)-hexadecenoyl-CoA	
chem	1.3	MNXM149511_x	7-hexadecenoylcoa	MNXM149511	(7Z)-hexadecenoyl-CoA	
chem	1.3	MNXM150922_c	3-hydroxyoctadecanoyl carnitine	MNXM150922	3-hydroxyoctadecanoylcarnitine	
chem	1.3	MNXM150929_c	3-hydroxy-tetradecanoyl carnitine	MNXM150929	3-hydroxytetradecanoylcarnitine	
chem	1.3	MNXM150997_m	3-oxooleoyl-CoA	MNXM150997	3-oxo-(9Z-octadecenoyl)-CoA	
chem	1.3	MNXM1543_g	beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11)-ceramide	MNXM1543	beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(11')-N-acylsphing-4-enine	
chem	1.3	MNXM156642_c	3-hydroxy-isovaleryl carnitine	MNXM156642	hydroxyisovaleroyl carnitine	
chem	1.3	MNXM1572_m	methylmalonate	MNXM1572	methylmalonate(2-)	
chem	1.3	MNXM158939_x	succinyl carnitine	MNXM158939	O-succinylcarnitine	
chem	1.3	MNXM158941_c	tetradecadienoyl carnitine	MNXM158941	O-tetradecadienoylcarnitine	
chem	1.3	MNXM162246_c	glutathionyl-leuc4	MNXM162246	Glutathionyl-leuc4	
chem	1.3	MNXM162921_c	adipoyl carnitine; 5-Carboxypentanoyl carnitine	MNXM162921	Adipoyl carnitine; 5-Carboxypentanoyl carnitine	
chem	1.3	MNXM162993_c	sebacoyl carnitine; decanedioyl carnitin	MNXM162993	Sebacoyl carnitine; decanedioyl carnitin	
chem	1.3	MNXM163591_m	trans,cis-octadeca-2,9-dienoyl-CoA	MNXM163591	Trans,cis-2,9-octadecadienoyl-CoA	
chem	1.3	MNXM163845_r	mannosyl-3-(phosphoethanolaminyl-mannosyl)-glucosaminyl-acylphosphatidylinositol (M4A)	MNXM163845	Mannosyl-3-(phosphoethanolaminyl-mannosyl)-glucosaminyl-acylphosphatidylinositol (M4A)	
chem	1.3	MNXM164160_m	2,7,10,13,16,19-docosahexenoylcoa	MNXM164160	2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA	
chem	1.3	MNXM165270_m	2,4,7,10,13-hexadecapentaenoylcoa	MNXM165270	(2E,4Z,7Z,10Z,13Z)-Hexadecapentaenoyl-CoA	
chem	1.3	MNXM16535_c	cardiolipin (homo sapiens)	MNXM16535	Clpn hs	
chem	1.3	MNXM166068_m	3-hydroxy trans5,8tetradecadienoyl coa	MNXM166068	3(S)-hydroxy-5Z,8Z-tetradecadienoyl-CoA	
chem	1.3	MNXM1665_c	Dolichol phosphate, human uterine homolog	MNXM1665	Dolp U	
chem	1.3	MNXM167436_m	4,7-decadienoylcoa	MNXM167436	cis,cis-4,7-Decadienoyl-CoA	
chem	1.3	MNXM16840_g	Core 5	MNXM16840	Core5	
chem	1.3	MNXM16841_g	Core 7	MNXM16841	Core7	
chem	1.3	MNXM16842_g	Core 8	MNXM16842	Core8	
chem	1.3	MNXM168741_m	5-octenoylcoa	MNXM168741	Octenoyl-CoA	
chem	1.3	MNXM169258_x	2,4,7-decatrienoylcoa	MNXM169258	trans,cis,cis-2,4,7-Decatrienoyl-CoA	
chem	1.3	MNXM169278_m	3,7,10,13,16,19-docosahexenoylcoa	MNXM169278	trans-3,cis-(7,10,13,16,19)-Docosahexenoyl-CoA	
chem	1.3	MNXM17108_r	D-glucurono-3,6-lactone	MNXM17108	D-glucurono-6,3-lactone	
chem	1.3	MNXM1714_x	5-amino-2-oxopentanoate	MNXM1714	5-amino-2-oxopentanoic acid zwitterion	
chem	1.3	MNXM17161_r	deacylated-(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol	MNXM17161	Dem2emgacpail prot hs	
chem	1.3	MNXM17162_r	deacylated-glycophosphatidylinositol (GPI)-anchored protein	MNXM17162	Dgpi prot hs	
chem	1.3	MNXM1792_c	cis-2-methylaconitate	MNXM1792	2-methyl-cis-aconitate	
chem	1.3	MNXM18091_g	GlcNAc-alpha-1,4-Core 1	MNXM18091	Gncore1	
chem	1.3	MNXM18092_g	GlcNAc-alpha-1,4-Core 2	MNXM18092	Gncore2	
chem	1.3	MNXM18136_g	glucose-1,2-(2)[glucose-1,3]-mannose oligosaccharide	MNXM18136	Glc3man	
chem	1.3	MNXM1833_e	hexacosanoate  n C260	MNXM1833	Hexacosanoate n C260	
chem	1.3	MNXM1848_r	Octadecenoyl-CoA	MNXM1848	Octadecenoyl-CoA (n-C18:1CoA)	
chem	1.3	MNXM1850_c	phosphatidylethanolamine (homo sapiens)	MNXM115	phosphatidylethanolamine	
chem	1.3	MNXM18595_x	hydroxy alkyl chain	MNXM18595	AlkylR1oh	
chem	1.3	MNXM18597_c	hydroxy nifedipine	MNXM18597	Hnifedipine	
chem	1.3	MNXM19074_c	linoelaidic acid ACP (all trans)	MNXM19074	LneldcACP	
chem	1.3	MNXM19075_c	linoleic acid ACP (all cis)	MNXM19075	LnlcACP	
chem	1.3	MNXM2026_c	Palmitoyl-ACP	MNXM2026	Palmitoyl-ACP (n-C16:0ACP)	
chem	1.3	MNXM2028_m	Phosphatidylcholine (homo sapiens)	MNXM2028	Pchol hs	
chem	1.3	MNXM20351_r	peptide sans lysine	MNXM20351	Pepslys	
chem	1.3	MNXM2039_m	2-trans, 5-trans-dodecadienoyl-CoA	MNXM2039	(2-trans,6-cis)-dodeca-2,6-dienoyl-CoA	
chem	1.3	MNXM2053_c	(S)-3-amino-2-methylpropanoate	MNXM2053	(S)-3-aminoisobutyric acid zwitterion	
chem	1.3	MNXM210_m	3-phenylpyruvate	MNXM210	enol-phenylpyruvate	
chem	1.3	MNXM2148_e	taxol	MNXM2148	Paclitaxel	
chem	1.3	MNXM21553_c	retinoyl CoA	MNXM21553	Retinoyl-CoA	
chem	1.3	MNXM21840_e	starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})	MNXM21840	Strch1	
chem	1.3	MNXM21968_c	Tachysterol 3	MNXM21968	Ts3	
chem	1.3	MNXM2214_m	apo-[acyl-carrier protein]	MNXM2214	apo-ACP	
chem	1.3	MNXM2215_e	hydroxocobalamin	MNXM2215	aquacob(III)alamin	
chem	1.3	MNXM22166_g	N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-glucosaminyl-1,4)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R	MNXM22166	TRI-N-ACETYL-BETA-D-GLUCOSAMINYL	
chem	1.3	MNXM22450_r	w-carboxy leukotriene B4	MNXM22450	LeuktrB4wcooh	
chem	1.3	MNXM22451_c	w-hydroxyl arachidonic acid	MNXM22451	Wharachd	
chem	1.3	MNXM2278_c	R group 2 Coenzyme A homo sapiens	MNXM2278	R2coa hs	
chem	1.3	MNXM2279_c	R total Coenzyme A	MNXM2279	Rtotalcoa	
chem	1.3	MNXM2314_c	(5Z,8Z,11Z,13E,15S)-15-hydroperoxyicosa-5,8,11,13-tetraenoate	MNXM2314	(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate	
chem	1.3	MNXM23586_c	Octanoyl-[acp]	MNXM979	octanoyl-[acyl-carrier protein]	
chem	1.3	MNXM23683_c	S-Methyl hexanethioate	MNXM23683	Hexanoyl-[acp]	
chem	1.3	MNXM23766_c	2E-octenoyl-[acp]	MNXM23766	(2E)-Octenoyl-[acp]	
chem	1.3	MNXM2378_c	glyceraldehyde 3-phosphate	MNXM74	D-glyceraldehyde 3-phosphate	
chem	1.3	MNXM237_l	10-formyltetrahydrofolate	MNXM237	(6S)-10-formyltetrahydrofolate	
chem	1.3	MNXM23842_c	2E-dodecenoyl-[acp]	MNXM23842	trans-Dodec-2-enoyl-[acp]	
chem	1.3	MNXM2416_r	phosphatidylinositol (homo sapiens)	MNXM2416	Pail hs	
chem	1.3	MNXM24297_c	2E-tetradecenoyl-[acp]	MNXM24297	trans-Tetradec-2-enoyl-[acp]	
chem	1.3	MNXM24502_c	2E-hexenoyl-[acp]	MNXM24502	trans-Hex-2-enoyl-[acp]	
chem	1.3	MNXM2455_c	1-Acylglycerol-3P-palm	MNXM2455	1-hexadecanoyl-sn-glycero-3-phosphate	
chem	1.3	MNXM2456_r	1-Phosphatidyl-1D-myo-inositol 4-phosphate (Homo sapiens)	MNXM2456	Pail4p hs	
chem	1.3	MNXM24578_c	3-oxo-hexadecanoyl-[acp]	MNXM4345	3-oxopalmitoyl-[acyl-carrier protein]	
chem	1.3	MNXM2484_m	3-sulfinopyruvate	MNXM2484	3-sulfinylpyruvic acid	
chem	1.3	MNXM25221_c	Decanoyl-[acp]	MNXM1473	decanoyl-[acyl-carrier protein]	
chem	1.3	MNXM25370_c	3R-hydroxy-hexanoyl-[acp]	MNXM25370	(R)-3-Hydroxyhexanoyl-[acp]	
chem	1.3	MNXM2544_g	N-acetyl-beta-D-glucosaminyl-(1->3)-N-acetyl-D-galactosaminyl group	MNXM2544	GLUCOSAMINYL-13-N-ETCETERA-GALACTOSAMINY	
chem	1.3	MNXM25602_c	3-oxo-hexanoyl-[acp]	MNXM25602	3-Oxohexanoyl-[acp]	
chem	1.3	MNXM2576_c	(3R)-3-Hydroxypalmitoyl-[acyl-carrier protein]	MNXM2576	R-3-hydroxypalmitoyl-acyl-carrierprotein-	
chem	1.3	MNXM25811_c	5,8,11,14-eicosatetraynoate	MNXM25811	eicosa-5,8,11,14-tetraynoic acid	
chem	1.3	MNXM26095_c	3-oxo-tetradecanoyl-[acp]	MNXM26095	3-Oxotetradecanoyl-[acp]	
chem	1.3	MNXM2618_c	p-nitrophenyl sulfate	MNXM2618	4-nitrophenyl hydrogen sulfate	
chem	1.3	MNXM2645_c	S-Methyl butanethioate	MNXM2645	Butyryl-[acp]	
chem	1.3	MNXM26616_c	3-oxo-decanoyl-[acp]	MNXM26616	3-Oxodecanoyl-[acp]	
chem	1.3	MNXM2667_r	Dolichyl phosphate D-mannose, human uterine homolog	MNXM2667	Dolmanp U	
chem	1.3	MNXM2668_c	dopamine 3-O-sulfate	MNXM2668	dopamine 3-O-sulfate zwitterion	
chem	1.3	MNXM27066_c	3R-hydroxy-dodecanoyl-[acp]	MNXM27066	(R)-3-Hydroxydodecanoyl-[acp]	
chem	1.3	MNXM2711_c	phosphatidylinositol 4,5-bisphosphate (Homo sapiens)	MNXM2711	Pail45p hs	
chem	1.3	MNXM2723_c	R total 2 position	MNXM2723	Rtotal2	
chem	1.3	MNXM2800_x	hexanedioate	MNXM2800	adipate(2-)	
chem	1.3	MNXM28031_c	3-oxo-octanoyl-[acp]	MNXM28031	3-Oxooctanoyl-[acp]	
chem	1.3	MNXM2812_g	ceramide (homo sapiens)	MNXM2812	Crm hs	
chem	1.3	MNXM28221_c	2E-decenoyl-[acp]	MNXM28221	trans-Dec-2-enoyl-[acp]	
chem	1.3	MNXM2857_g	phosphatidic acid (homo sapiens)	MNXM77635	polycyclic arene	
chem	1.3	MNXM28933_c	3-oxo-dodecanoyl-[acp]	MNXM28933	3-Oxododecanoyl-[acp]	
chem	1.3	MNXM29072_c	2E-hexadecenoyl-[acp]	MNXM29072	trans-Hexadec-2-enoyl-[acp]	
chem	1.3	MNXM299_e	carbon monoxide(1+)	MNXM10881	CO	
chem	1.3	MNXM3059_m	N-[(R)-pantothenoyl]-L-cysteine	MNXM3059	N-[(R)-pantothenoyl]-L-cysteinate	
chem	1.3	MNXM3075_c	Octadecanoyl-ACP	MNXM3075	Octadecanoyl-ACP (n-C18:0ACP)	
chem	1.3	MNXM310_c	methylglyoxal	MNXM310	2-oxopropanal	
chem	1.3	MNXM3139_c	15-keto-prostaglandin E1	MNXM3139	15-oxo-prostaglandin E1	
chem	1.3	MNXM31410_l	(a-D-mannosyl)2-b-D-mannosyl-N-acetylglucosamine	MNXM6014	M2mn	
chem	1.3	MNXM31772_e	R-adrenaline	MNXM31772	(R)-adrenaline	
chem	1.3	MNXM3210_c	ADP-D-ribose 2'-phosphate	MNXM3210	ADP-D-ribose 2'-phosphate(4-)	
chem	1.3	MNXM32685_m	1-a,24R,25-Trihydroxyvitamin D2	MNXM32685	(24R)-1alpha,24,25-trihydroxyvitamin D2 / (24R)-1alpha,24,25-trihydroxyergocalciferol	
chem	1.3	MNXM32834_c	1-Acylglycerol-3P-lin	MNXM32834	1-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phosphate	
chem	1.3	MNXM32950_c	1-Acylglycerol-3P-stea	MNXM32950	1-octadecanoyl-sn-glycero-3-phosphate	
chem	1.3	MNXM32960_c	1-Acylglycerol-3P-ol	MNXM32960	1-(9Z-octadecenoyl)-sn-glycero-3-phosphate	
chem	1.3	MNXM329_c	all-trans-retinol	MNXM329	atROL	
chem	1.3	MNXM3305_e	N(2)-phenylacetyl-L-glutamine	MNXM3305	N(2)-phenylacetyl-L-glutaminate	
chem	1.3	MNXM3315_c	N-acetyl-beta-neuraminate 9-phosphate	MNXM3315	N-acetylneuraminic acid 9-phosphate	
chem	1.3	MNXM33254_r	12-HETE	MNXM33254	12-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate	
chem	1.3	MNXM332_m	triphosphate(4-)	MNXM332	triphosphate	
chem	1.3	MNXM33752_r	(5Z,8Z,11Z,14Z)-18-hydroxyeicosatetraenoate	MNXM33752	18-hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoate	
chem	1.3	MNXM3383_m	vanillylmandelate	MNXM3383	vanillylmandelic acid	
chem	1.3	MNXM3414_c	(Z)-3-aminoacrylate	MNXM3414	2-aminoprop-2-enoate	
chem	1.3	MNXM3428_e	10-formyltetrahydrofolate-[Glu](5)	MNXM3428	10fthf5glu	
chem	1.3	MNXM3429_c	10-formyltetrahydrofolate-[Glu](6)	MNXM3429	10fthf6glu	
chem	1.3	MNXM34616_c	2,6-dimethylheptanoyl-CoA	MNXM34616	(2R,6)-dimethylheptanoyl-CoA	
chem	1.3	MNXM3473_c	3,4-dihydroxymandelate	MNXM3473	3,4-dihydroxymandelic acid	
chem	1.3	MNXM3537_g	alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11)-ceramide	MNXM3537	alpha-N-acetylneuraminyl-(2->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acyl-sphing-4-enine	
chem	1.3	MNXM3615_l	haxglutamyl folate (DHF)	MNXM3615	6dhf	
chem	1.3	MNXM3616_m	hexaglutamyl folate  (THF)	MNXM3616	6thf	
chem	1.3	MNXM3634_e	alpha-L-iduronate	MNXM3634	alpha-L-iduronic acid	
chem	1.3	MNXM36477_c	3-hydroxy-octadecenoyl carnitine	MNXM36477	3-Hydroxy-11Z-octadecenoylcarnitine	
chem	1.3	MNXM3648_e	limonene	MNXM956	(4R)-limonene	
chem	1.3	MNXM3659_c	metanephrine	MNXM3659	L-Metanephrine	
chem	1.3	MNXM3674_c	normetanephrine	MNXM3674	L-Normetanephrine	
chem	1.3	MNXM3681_c	omeprazole	MNXM3681	Omeprazole	
chem	1.3	MNXM3687_m	pentaglutamyl folate (THF)	MNXM3687	5thf	
chem	1.3	MNXM369_n	1D myo Inositol 1 3 4 5 6 pentakisphosphate	MNXM162334	1D myo inositol 1 3 4 5 6 pentakisphosphate	
chem	1.3	MNXM3717_l	Tn antigen	MNXM7559	N-Acetyl-D-galactosaminyl-polypeptide	
chem	1.3	MNXM3785_r	10-hydroxydecanoate	MNXM3785	10-hydroxycaprate	
chem	1.3	MNXM38081_m	trans5,8tetradecadienoylcoa	MNXM38081	5-cis-8-cis-Tetradecadienoyl-CoA	
chem	1.3	MNXM388_c	5-amino-1-(5-phospho-D-ribosyl)imidazole	MNXM388	AIR	
chem	1.3	MNXM3926_l	beta-D-4-deoxy-Delta(4)-GlcpA-(1->3)-beta-D-GlcpNAc	MNXM3926	3-(4-deoxy-beta-D-gluc-4-enuronosyl)-N-acetyl-D-glucosamine	
chem	1.3	MNXM4036_c	linoelaidyl coenzyme A	MNXM4036	Lneldccoa	
chem	1.3	MNXM40544_l	Albumin	MNXM40544	Albumin human (USP)	
chem	1.3	MNXM4069_c	octadecadienoate  n C182	MNXM4069	Octadecadienoate n C182	
chem	1.3	MNXM4080_c	pentaglutamyl folate (DHF)	MNXM4080	5dhf	
chem	1.3	MNXM4098_x	R total	MNXM4098	Rtotal	
chem	1.3	MNXM41056_g	alpha-D-GalNAc-(1->3)-[alpha-L-Fuc-(1->2)]-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1->1')-Cer	MNXM41056	N-acetyl-alpha-D-galactosaminyl-(1->3)-[alpha-L-fucosyl-(1->2)]-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acyl-sphing-4-enine	
chem	1.3	MNXM41358_g	alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-[alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->6)]-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(11')-Cer	MNXM41358	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-[alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->6)]-beta-D-galactosyl-(1->4)- N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acyl-sphing-4-enine	
chem	1.3	MNXM41359_g	alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1->1')-Cer	MNXM41359	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acyl-sphing-4-enine	
chem	1.3	MNXM41360_g	alpha-L-Fuc-(1->2)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->4)-beta-D-Glc-(1->1')-Cer	MNXM41360	alpha-L-fucosyl-(1->2)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-N-acetyl-beta-D-glucosaminyl-(1->3)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(11')-N-acyl-sphing-4-enine	
chem	1.3	MNXM4242_r	1-Phosphatidyl-1D-myo-inositol 5-phosphate (Homo sapiens)	MNXM4242	Pail5p hs	
chem	1.3	MNXM425_c	retinal	MNXM425	all-trans-retinal	
chem	1.3	MNXM43749_c	Beta-1,4-mannose-N-acetylglucosamine	MNXM8331	Mn	
chem	1.3	MNXM4377_c	acetyl AMP	MNXM4377	5'-acetylphosphoadenosine	
chem	1.3	MNXM453_c	N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide	MNXM453	N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide(2-)	
chem	1.3	MNXM454_c	pyridoxine 5'-phosphate	MNXM454	pyridoxine 5'-phosphate(2-)	
chem	1.3	MNXM456_c	5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	MNXM456	5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide(2-)	
chem	1.3	MNXM45905_r	Cholesterol-ester-stearate	MNXM45905	cholesteryl octadecanoate	
chem	1.3	MNXM4598_c	globoside (homo sapiens)	MNXM4598	Gbside hs	
chem	1.3	MNXM460_c	glycerone	MNXM460	dihydroxyacetone	
chem	1.3	MNXM463_c	N(1)-(5-phospho-D-ribosyl)glycinamide	MNXM463	N(1)-(5-phospho-D-ribosyl)glycinamide(1-)	
chem	1.3	MNXM465_e	N-carbamoyl-L-aspartate	MNXM465	N-carbamoyl-L-aspartate(2-)	
chem	1.3	MNXM468681_m	cis2trans4decadienoylcoa	MNXM468681	2,4-Decadienoyl-CoA	
chem	1.3	MNXM4704_g	N-acetyl-beta-D-glucosaminyl-(1->6)-[N-acetyl-beta-D-glucosaminyl-(1->3)]-N-acetyl-D-galactosaminyl group	MNXM4704	GLUCOSAMINYL-16-ETCETERA-GALACTOSAMINYL-	
chem	1.3	MNXM4708_c	N-acetyl-D-mannosamine 6-phosphate	MNXM4708	N-acetyl-D-mannosamine 6-phosphate(2-)	
chem	1.3	MNXM4799_c	R group 4 Coenzyme A homo sapiens	MNXM4799	R4coa hs	
chem	1.3	MNXM4800_c	R group 5 Coenzyme A homo sapiens	MNXM4800	R5coa hs	
chem	1.3	MNXM4801_m	R total 2 coenzyme A	MNXM4801	Rtotal2coa	
chem	1.3	MNXM4815_m	(R)-S(6)-acetyldihydrolipoamide	MNXM4815	S(6)-acetyldihydrolipoamide	
chem	1.3	MNXM481621_c	decadienoylcoa; 2-trans,4-cis-Decadienoyl-Coenzyme A	MNXM481621	2-trans-4-cis-decadienoyl-CoA	
chem	1.3	MNXM483_m	N-[(R)-4-phosphonatopantothenoyl]-L-cysteine	MNXM483	N-[(R)-4-phosphopantothenoyl]-L-cysteine	
chem	1.3	MNXM4868_m	vaccenyl coenzyme A	MNXM4868	Vacccoa	
chem	1.3	MNXM4997_c	4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoate	MNXM4997	4-(2-amino-3-hydroxyphenyl)-2,4-dioxobutanoic acid	
chem	1.3	MNXM5042_x	(7Z,10Z,13Z,16Z)-docosatetraenoate	MNXM5042	7,10,13,16-docosatetraenoic acid	
chem	1.3	MNXM51466_e	O-dodecanedioylcarnitine	MNXM51466	Dodecanedioylcarnitine	
chem	1.3	MNXM5157_e	a fibrinogen	MNXM5157	Fibrinogen	
chem	1.3	MNXM5165_c	galactocerebroside (homo sapiens)	MNXM5165	Galside hs	
chem	1.3	MNXM5169_l	glucocerebroside (homo sapiens)	MNXM5169	Gluside hs	
chem	1.3	MNXM5179_g	i-antigen	MNXM5179	Galacglcgal14acglcgalgluside hs	
chem	1.3	MNXM519_c	orotidine 5'-phosphate	MNXM519	orotidine 5'-phosphate(3-)	
chem	1.3	MNXM5213_c	lysophosphatidylcholine (homo sapiens)	MNXM5213	Lpchol hs	
chem	1.3	MNXM521_r	retinoate	MNXM521	all-trans-retinoate	
chem	1.3	MNXM5248_c	Octadecynoyl ACP  n C182ACP	MNXM5248	Octadecynoyl ACP n C182ACP	
chem	1.3	MNXM527231_c	hydroxide ion	MNXM527231	Hydroxide	
chem	1.3	MNXM5273_r	phosphatidylserine (homo sapiens)	MNXM5273	Ps hs	
chem	1.3	MNXM5286_r	R group 1 Coenzyme A homo sapiens	MNXM5286	R1coa hs	
chem	1.3	MNXM5287_m	R total 3 Coenzyme A	MNXM5287	Rtotal3coa	
chem	1.3	MNXM537_m	ferrocytochrome c	MNXM537	Cytochromes-C-Reduced	
chem	1.3	MNXM5381_r	(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	MNXM5381	G1m8masn	
chem	1.3	MNXM5382_g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)	MNXM5382	M7masnA	
chem	1.3	MNXM5383_r	(dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosylaminyl-acylphosphatidylinositol (H6)	MNXM5383	M2emgacpail hs	
chem	1.3	MNXM5386_r	(phosphoethanolaminyl-dimannosyl),(phosphoethanolaminyl)-mannosyl-glucosaminyl-acylphosphatidylinositol (H7)	MNXM5386	Em2emgacpail hs	
chem	1.3	MNXM541_c	3-phospho-hydroxypyruvate	MNXM541	3-phosphonooxypyruvate	
chem	1.3	MNXM5422_l	10-formyltetrahydrofolate-[Glu](7)	MNXM5422	10fthf7glu	
chem	1.3	MNXM5427_r	17beta-estradiol 3-glucosiduronic acid	MNXM5427	17beta-estradiol 3-O-(beta-D-glucuronate)	
chem	1.3	MNXM547_c	hydroxymethylbilane	MNXM547	preuroporphyrinogen(8-)	
chem	1.3	MNXM55458_c	glycylsarcosine	MNXM55458	Gly-Sar	
chem	1.3	MNXM56119_c	Heptadecanoyl carnitine	MNXM56119	O-heptadecanoylcarnitine	
chem	1.3	MNXM56344_c	O-hexadecanedioyl-L-carnitine	MNXM56344	O-(15-carboxypentadecanoyl)carnitine	
chem	1.3	MNXM565_c	N(6)-(1,2-dicarboxyethyl)-AMP	MNXM565	N(6)-(1,2-dicarboxylatoethyl)-AMP(4-)	
chem	1.3	MNXM5661_c	CDP diacylglycerol (homo sapiens)	MNXM5661	Cdpdag hs	
chem	1.3	MNXM56689_c	Haptoglobin	MNXM56689	Human haptoglobin	
chem	1.3	MNXM568_c	2-(Formamido)-N1-(5-prime-phosphoribosyl)acetamidine	MNXM568	2-formamido-N(1)-(5-O-phosphonato-D-ribosyl)acetamidine	
chem	1.3	MNXM5723_c	a dodecanoyl-[acp]	MNXM5723	Dodecanoyl-ACP	
chem	1.3	MNXM5725_r	Dolichyl beta-D-glucosyl phosphate, human uterine homolog	MNXM5725	Dolglcp U	
chem	1.3	MNXM576_c	3-hydroxy-L-kynurenine	MNXM576	3-hydroxy-L-kynurenine zwitterion	
